titleType,startYear,runtimeMinutes,averageRating,numVotes,region,main_genre,secondary_genre
movie,2022,114,"6,7",64026,IN,Horror,Thriller
tvSeries,2021,60,"7,9",176343,IN,Comedy,Drama
movie,2011,127,7,207070,IN,Drama,Mystery
tvSeries,2021,23,"8,5",10533,IN,Action,Adventure
movie,2010,97,"7,3",80937,IN,Comedy,Crime
movie,2021,93,"6,7",6398,IN,Crime,Drama
movie,2022,108,"6,7",5000,IN,Comedy,Drama
movie,2020,96,"7,5",4436,IN,Animation,Comedy
tvSeries,2021,45,"7,5",4331,IN,Crime,Drama
movie,2021,147,"7,8",3060,IN,Comedy,No tiene
movie,2013,143,"7,2",567954,IN,Drama,Romance
tvSeries,2021,80,"8,4",22709,IN,Action,Comedy
movie,2012,95,"7,1",283811,IN,Action,Crime
tvSeries,2010,22,"8,3",55720,IN,Comedy,Sport
tvSeries,2022,45,"8,1",323888,IN,Comedy,Crime
tvSeries,2021,101,"7,7",6290,IN,Crime,Drama
tvSeries,2022,60,"6,5",28509,IN,Drama,Horror
movie,2021,130,"6,5",10452,IN,Horror,No tiene
movie,2021,130,"7,1",28070,IN,Comedy,Drama
movie,2010,118,"7,3",10707,IN,Comedy,Drama
movie,2012,164,"8,4",1749426,IN,Action,Drama
tvSeries,2020,42,"6,5",3950,IN,Animation,Documentary
movie,2022,136,"7,5",3577,IN,Action,Crime
movie,2021,130,"6,6",3309,IN,Drama,No tiene
movie,2021,138,"6,7",41700,IN,Action,Crime
tvMiniSeries,2020,195,"7,1",10290,IN,Crime,Documentary
movie,2022,95,"6,7",3366,IN,Drama,No tiene
tvSeries,2008,60,"7,8",25920,IN,Comedy,Drama
movie,2021,103,"7,1",41916,IN,Crime,Drama
movie,2023,179,"6,9",28049,IN,Comedy,Drama
movie,2022,173,"7,6",7796,IN,Comedy,Romance
movie,2021,140,"6,9",18011,IN,Comedy,Romance
tvSeries,2009,63,"8,5",21930,IN,Game-Show,Reality-TV
tvSeries,2007,60,"7,5",4174,IN,Game-Show,Reality-TV
movie,2022,146,"6,8",7758,IN,Comedy,Drama
movie,2022,173,7,10438,IN,Action,Adventure
movie,2021,101,"7,1",4861,IN,Action,Adventure
movie,2021,122,"7,5",6138,IN,Thriller,No tiene
movie,2014,107,"6,7",126106,IN,Drama,Fantasy
movie,2016,127,7,76295,IN,Biography,Crime
tvSeries,2009,24,"9,1",180510,IN,Action,Adventure
movie,2016,116,7,423375,IN,Drama,Romance
movie,2015,123,"6,9",186643,IN,Biography,Crime
movie,2022,105,"6,6",134622,IN,Horror,Mystery
tvSeries,2021,101,"7,7",5824,IN,Comedy,No tiene
movie,2021,95,"6,5",9525,IN,Adventure,Animation
tvSeries,2009,40,"8,2",135847,IN,Comedy,Crime
movie,2009,119,"7,9",55268,IN,Drama,Mystery
tvSeries,2021,46,"6,6",3631,IN,Crime,Drama
movie,2009,112,"8,3",5555,IN,Documentary,Music
tvSeries,2022,25,"8,5",39075,IN,Action,Adventure
movie,2009,131,"7,3",3262,IN,Horror,Mystery
movie,2010,118,7,7741,IN,Crime,Drama
tvSeries,2022,101,"6,8",4442,IN,Adventure,Animation
tvMiniSeries,2022,12,"7,2",7922,IN,Action,Adventure
tvSeries,2021,101,7,22011,IN,Action,Adventure
tvSeries,2022,4,"6,7",34331,IN,Action,Adventure
tvSeries,2021,30,"8,2",18138,IN,Comedy,Crime
tvSeries,2021,10,8,4801,IN,Adventure,Animation
tvMiniSeries,2022,60,"7,2",4840,IN,Drama,Thriller
tvSeries,2022,101,"6,7",31243,IN,Comedy,Family
movie,2022,98,"6,5",56351,IN,Comedy,Crime
movie,2022,114,"6,9",3196,IN,Drama,Thriller
tvSeries,2021,101,"7,1",5975,IN,Crime,Drama
movie,2021,84,"7,1",3643,IN,Drama,No tiene
tvMovie,2021,98,"7,6",11054,IN,Drama,No tiene
tvMiniSeries,2022,98,"6,8",5860,IN,Comedy,Drama
tvSeries,2021,7,"6,5",4788,IN,Action,Fantasy
movie,2015,137,"7,7",84266,IN,Drama,War
tvMiniSeries,2021,189,"7,5",28450,IN,Crime,Documentary
tvMiniSeries,2021,260,"7,4",19678,IN,Crime,Drama
tvSeries,2021,26,"6,7",5442,IN,Comedy,Drama
tvMiniSeries,2021,203,8,8044,IN,Biography,Comedy
tvMiniSeries,2021,45,"8,8",11304,IN,Action,Crime
movie,2022,150,8,63421,IN,Action,Adventure
tvMiniSeries,2021,38,"7,2",170262,IN,Action,Adventure
movie,2022,104,"6,9",31801,IN,Drama,No tiene
tvSeries,2021,30,9,17826,IN,Comedy,No tiene
movie,2021,112,"7,1",9018,IN,Crime,Drama
movie,2021,136,"6,5",5072,IN,Crime,Thriller
tvSeries,2022,24,"8,4",30249,IN,Action,Animation
movie,2012,172,"7,4",368084,IN,Drama,Mystery
movie,2014,103,"6,6",85586,IN,Comedy,Drama
tvSeries,2022,55,"7,8",12483,IN,Drama,History
movie,2021,130,"6,8",3548,IN,Crime,Drama
tvMiniSeries,2022,257,"7,2",20841,IN,Biography,Crime
tvMiniSeries,2021,228,7,4655,IN,Crime,Drama
tvSeries,2023,275,"6,5",10523,IN,Drama,Mystery
tvSeries,2009,43,"6,8",55882,IN,Action,Crime
tvSeries,2022,23,"6,9",4401,IN,Comedy,Drama
movie,2009,100,"6,7",27162,IN,Crime,Thriller
movie,2009,97,"7,2",101519,IN,Drama,Thriller
movie,2022,167,"6,9",11114,IN,Comedy,Drama
tvSeries,2010,60,7,3391,IN,Drama,Fantasy
movie,2023,110,"7,2",8291,IN,Drama,History
tvSeries,2022,311,"7,8",5218,IN,Drama,No tiene
tvMiniSeries,2022,101,"7,6",8044,IN,Biography,Drama
movie,2010,115,7,9110,IN,Drama,History
movie,2022,117,"7,7",157895,IN,Drama,No tiene
tvSeries,2022,60,"7,7",42331,IN,Crime,Drama
tvSeries,2021,25,8,3656,IN,Action,Adventure
movie,2011,106,7,263061,IN,Romance,Sci-Fi
movie,2010,113,"6,9",7199,IN,Comedy,Crime
tvSeries,2022,45,"8,9",16005,IN,Drama,History
movie,2021,99,"6,5",15551,IN,Horror,No tiene
movie,2022,102,"6,5",25895,IN,Adventure,Drama
tvSeries,2021,101,"6,6",13367,IN,Crime,Drama
movie,2021,100,"7,4",9955,IN,Drama,No tiene
movie,2011,124,"7,1",147616,IN,Comedy,Drama
tvSeries,2010,45,"7,9",10866,IN,Crime,Drama
movie,2015,122,"6,9",143792,IN,Action,Adventure
movie,2021,116,"6,7",10678,IN,Action,Thriller
movie,2021,152,"7,9",3753,IN,Action,Drama
tvSeries,2023,45,"7,5",84197,IN,Action,Drama
movie,2022,124,"7,2",4311,IN,Drama,Thriller
movie,2022,147,"6,5",22243,IN,Action,Drama
movie,2012,142,"7,2",951767,IN,Action,Adventure
movie,2015,120,"8,1",1034673,IN,Action,Adventure
movie,2013,153,"8,1",752061,IN,Crime,Drama
tvSeries,2021,101,"7,5",3360,IN,Comedy,Reality-TV
movie,2010,134,"7,4",18226,IN,Action,Crime
movie,2009,86,7,5012,IN,Documentary,No tiene
movie,2022,145,7,5293,IN,Action,Crime
tvSeries,2021,79,"6,9",3842,IN,Action,Adventure
movie,2015,147,"7,8",209918,IN,Biography,Drama
tvMiniSeries,2022,258,"7,2",10078,IN,Comedy,Crime
tvMiniSeries,2021,160,7,6983,IN,Crime,Documentary
tvMiniSeries,2021,60,"8,7",96129,IN,Drama,Western
tvSeries,2022,59,"7,4",7825,IN,Crime,Drama
tvSeries,2016,358,8,96262,IN,Crime,Drama
tvSeries,2009,28,"8,7",5546,IN,Comedy,Family
movie,2011,113,"6,8",265682,IN,Action,Mystery
tvSeries,2022,45,"7,4",25197,IN,Drama,Romance
tvSeries,2022,52,"7,7",5811,IN,Drama,No tiene
movie,2012,120,7,9456,IN,Drama,No tiene
movie,2021,106,"6,5",9442,IN,Comedy,Drama
movie,2021,121,"7,5",8261,IN,Drama,Romance
movie,2010,110,"7,6",348229,IN,Drama,Western
movie,2021,179,"7,6",58268,IN,Drama,No tiene
movie,2010,113,"7,1",151603,IN,Drama,Romance
tvSeries,2009,43,"7,7",333006,IN,Drama,Fantasy
tvSeries,2021,43,"6,6",3179,IN,Adventure,Documentary
movie,2021,97,"6,8",5364,IN,Biography,Documentary
tvSeries,2023,58,"7,4",4555,IN,Crime,Drama
tvSeries,2021,25,"7,8",20598,IN,Action,Adventure
movie,2021,101,"7,7",28180,IN,Adventure,Documentary
movie,2013,132,"7,7",490070,IN,Action,Adventure
tvSeries,2009,24,"8,3",23620,IN,Action,Adventure
movie,2021,142,"6,7",6088,IN,Drama,Romance
movie,2022,156,"6,9",20848,IN,Comedy,Fantasy
movie,2011,146,"7,5",54313,IN,Drama,History
movie,2022,125,"7,8",55914,IN,Comedy,Drama
movie,2022,105,"7,2",54828,IN,Crime,Drama
movie,2011,102,"6,5",515947,IN,Comedy,No tiene
movie,2011,124,"7,2",97501,IN,Comedy,Drama
tvSeries,2022,31,"7,2",3112,IN,Comedy,No tiene
tvSeries,2021,23,"8,4",4929,IN,Animation,Comedy
movie,2018,130,"6,5",86967,IN,Action,Drama
tvSeries,2022,45,"7,5",4495,IN,Crime,Drama
movie,2022,87,7,12260,IN,Animation,Comedy
movie,2022,133,"6,6",19823,IN,Comedy,Drama
movie,2021,89,"8,1",32758,IN,Adventure,Documentary
movie,2023,128,7,10894,IN,Drama,No tiene
tvSeries,2022,48,"6,5",6796,IN,Comedy,Drama
tvSeries,2010,22,"7,1",23335,IN,Comedy,Drama
tvSeries,2021,65,"7,1",9194,IN,Crime,Drama
tvSeries,2022,51,7,8333,IN,Comedy,Crime
tvMiniSeries,2021,529,"8,1",94047,IN,Crime,Drama
tvSeries,2021,30,"7,9",8023,IN,Comedy,Drama
tvSeries,2021,48,"7,8",10096,IN,Crime,Drama
tvMiniSeries,2021,135,"7,4",11745,IN,Crime,Documentary
tvSeries,2010,60,"8,3",36383,IN,Comedy,Drama
movie,2011,106,7,49980,IN,Biography,Crime
movie,2021,93,"7,1",8421,IN,Crime,Drama
tvSeries,2022,50,"8,5",20676,IN,Crime,Drama
tvSeries,2021,75,"8,3",3291,IN,Crime,Drama
tvSeries,2022,60,"7,5",57415,IN,Action,Drama
movie,2022,159,"6,7",13494,IN,Comedy,Drama
movie,2022,105,"7,7",3710,IN,Documentary,No tiene
tvMiniSeries,2022,25,"6,9",4376,IN,Biography,Drama
movie,2022,177,"7,4",7556,IN,Action,Crime
tvMiniSeries,2022,184,"7,2",4235,IN,Biography,Crime
movie,2022,138,8,5217,IN,Comedy,Crime
movie,2022,107,"6,5",4750,IN,Drama,No tiene
tvSeries,2022,45,"7,1",4756,IN,Action,Drama
tvMiniSeries,2022,357,"7,6",24996,IN,Biography,Crime
movie,2022,151,"7,6",94084,IN,Drama,No tiene
movie,2021,106,7,11770,IN,Action,Crime
tvSeries,2021,43,"6,6",7781,IN,Action,Crime
tvSeries,2021,22,"8,2",27128,IN,Comedy,No tiene
tvMiniSeries,2021,177,7,6448,IN,Drama,History
tvSeries,2022,50,"6,6",3796,IN,Drama,Horror
movie,2009,96,"7,4",30705,IN,Drama,Romance
movie,2022,97,"6,6",28055,IN,Drama,Horror
tvSeries,2023,58,"7,9",34812,IN,Comedy,Crime
tvSeries,2022,25,"6,7",9330,IN,Comedy,No tiene
tvSeries,2021,50,"7,7",5138,IN,Drama,Western
movie,2022,150,"7,2",5754,IN,Action,Crime
tvSeries,2010,44,"7,6",32180,IN,Action,Drama
movie,2023,133,"7,3",7564,IN,Biography,Drama
movie,2011,97,"7,1",63311,IN,Adventure,Animation
movie,2012,107,"6,5",20152,IN,Biography,Drama
movie,2012,88,"6,7",50057,IN,Adventure,Animation
movie,2022,127,"6,7",3861,IN,Drama,No tiene
movie,2023,107,"7,1",6726,IN,Biography,Comedy
tvSeries,2021,40,"6,5",6304,IN,Comedy,Drama
movie,2021,112,"6,8",3855,IN,Crime,Drama
movie,2022,112,"6,5",3487,IN,Comedy,Horror
movie,2021,85,"7,2",18308,IN,Action,Animation
movie,2009,75,"7,4",8478,IN,Adventure,Animation
movie,2012,115,"7,5",77086,IN,Drama,Thriller
tvSeries,2004,60,"8,2",3758,IN,Reality-TV,No tiene
movie,2009,150,"7,5",21230,IN,Comedy,Drama
tvSeries,2021,138,"6,7",3912,IN,Drama,Mystery
tvSeries,2022,53,"7,5",5224,IN,Drama,Horror
movie,2022,126,"6,6",19520,IN,Drama,Romance
movie,2021,48,"8,2",4565,IN,Documentary,No tiene
movie,2011,102,"7,2",44788,IN,Crime,Drama
tvMiniSeries,2022,42,"7,4",3776,IN,Drama,Fantasy
movie,2022,107,"7,3",22953,IN,Comedy,Drama
tvSeries,2022,60,"7,6",21290,IN,Drama,Thriller
movie,2011,92,7,62017,IN,Drama,Romance
tvSeries,2009,22,"8,5",278433,IN,Comedy,No tiene
tvSeries,2010,60,"7,7",18536,IN,Action,Adventure
movie,2022,115,"6,6",19306,IN,Drama,Romance
movie,2010,154,"7,1",26274,IN,Comedy,Drama
movie,2010,97,"7,3",93378,IN,Comedy,Drama
tvSeries,2023,30,"8,1",90214,IN,Comedy,Drama
movie,2009,94,"6,6",8356,IN,Drama,Romance
tvSeries,2009,22,7,44764,IN,Comedy,Romance
tvSeries,2009,42,"7,6",61493,IN,Drama,Mystery
tvSeries,2022,58,"6,6",3740,IN,Drama,Mystery
movie,2011,102,"6,8",54587,IN,Drama,Mystery
tvMiniSeries,2023,101,7,4722,IN,Biography,Crime
movie,2010,123,"7,3",34148,IN,Comedy,Drama
tvSeries,2010,42,"7,7",18034,IN,Action,Crime
tvSeries,2009,60,"7,1",3040,IN,Drama,No tiene
tvSeries,2009,22,"8,5",453724,IN,Comedy,Drama
tvSeries,2010,55,"8,5",248470,IN,Action,Adventure
tvSeries,2009,43,"8,4",79126,IN,Crime,Drama
tvSeries,2009,22,"7,7",51494,IN,Comedy,Family
tvSeries,2009,60,"7,7",10300,IN,Family,Game-Show
movie,2022,119,"7,2",6594,IN,Drama,Music
movie,2022,130,"6,8",9271,IN,Comedy,Drama
movie,2022,124,"6,5",25616,IN,Biography,Drama
tvSeries,2009,30,"6,6",3264,IN,Family,Reality-TV
tvSeries,2021,43,"6,5",5309,IN,Action,Adventure
tvSeries,2022,30,"7,3",7944,IN,Comedy,Drama
tvSeries,2022,30,"8,4",102290,IN,Comedy,Drama
tvSeries,2022,70,"7,6",4333,IN,Drama,Fantasy
movie,2012,97,"7,2",184361,IN,Action,Adventure
tvSeries,2022,50,"6,8",3118,IN,Crime,Drama
tvSeries,2023,101,"8,2",6111,IN,Crime,Drama
movie,2012,124,7,623702,IN,Adventure,Mystery
movie,2009,147,"7,7",24000,IN,Action,Drama
movie,2010,95,"7,4",12525,IN,Comedy,Drama
tvSeries,2021,39,"8,3",14192,IN,Thriller,No tiene
tvMiniSeries,2022,58,"7,3",3469,IN,Crime,Drama
tvSeries,2022,45,"6,7",4127,IN,Comedy,Drama
tvSeries,2023,30,"6,6",8494,IN,Comedy,Drama
tvMovie,2009,180,"8,1",3586,IN,Drama,No tiene
movie,2020,70,"7,3",5890,IN,Comedy,Sci-Fi
tvSeries,2022,45,"6,5",7143,IN,Action,Adventure
movie,2013,97,7,112645,IN,Action,Comedy
tvSeries,2022,43,"6,9",6492,IN,Crime,Drama
tvMiniSeries,2023,354,"6,7",8416,IN,Crime,Drama
movie,2021,119,"7,7",8620,IN,Documentary,No tiene
movie,2007,161,"7,5",13171,IN,Action,Crime
tvSeries,2021,70,"7,1",7168,IN,Drama,Romance
tvSeries,2021,70,"8,4",15848,IN,Comedy,Drama
movie,2021,99,"6,7",4748,IN,Drama,Mystery
tvMiniSeries,2010,60,8,32159,IN,Drama,Romance
tvSeries,2023,25,"7,8",11198,IN,Action,Adventure
movie,2013,104,"7,2",373195,IN,Adventure,Animation
movie,2021,73,"7,8",3055,IN,Documentary,No tiene
movie,2011,146,"8,1",474317,IN,Drama,No tiene
movie,2022,106,"6,8",3969,IN,Crime,Drama
tvSeries,2022,35,"8,3",5043,IN,Comedy,No tiene
movie,2013,91,"7,7",842504,IN,Drama,Sci-Fi
movie,2011,92,"6,8",88966,IN,Comedy,Drama
tvMiniSeries,2022,412,"7,5",3475,IN,Drama,History
movie,2010,133,"7,3",201153,IN,Action,Crime
tvSeries,2022,49,"7,2",5125,IN,Adventure,Biography
movie,2022,104,"6,5",11605,IN,Crime,Drama
movie,2021,145,"7,3",7692,IN,Comedy,Drama
tvSeries,2021,101,"7,9",4528,IN,Drama,Romance
movie,2022,100,"7,1",12119,IN,Action,Adventure
tvSeries,2011,42,"7,1",91379,IN,Action,Adventure
tvSeries,2021,24,"7,8",7861,IN,Animation,Comedy
movie,2010,95,7,164978,IN,Drama,Mystery
movie,2023,154,"6,9",29126,IN,Action,Adventure
movie,2022,147,"7,7",7657,IN,Drama,No tiene
tvMovie,2021,96,"7,6",4062,IN,Comedy,Crime
movie,2022,129,"6,7",88552,IN,Action,Adventure
tvMiniSeries,2022,221,"6,7",5453,IN,Biography,Documentary
movie,2010,89,"7,5",186937,IN,Comedy,Horror
tvMiniSeries,2023,347,"7,3",38885,IN,Drama,History
tvSeries,2021,50,"8,3",37184,IN,Drama,Romance
tvSeries,2023,101,"7,3",4342,IN,Comedy,No tiene
tvSeries,2023,101,"6,6",3060,IN,Comedy,No tiene
tvSeries,2022,28,"8,2",14619,IN,Documentary,Sport
tvMiniSeries,2022,45,"7,3",6817,IN,Biography,Drama
tvMiniSeries,2021,164,"6,8",5774,IN,Crime,Documentary
tvSeries,2023,101,"8,1",40723,IN,Drama,Mystery
movie,2010,99,"6,9",4832,IN,Drama,Romance
tvSeries,2022,88,"7,2",3521,IN,Crime,Mystery
movie,2011,109,7,4128,IN,Drama,Romance
movie,2021,109,"7,6",13633,IN,Biography,Documentary
tvMiniSeries,2021,297,"9,3",3707,IN,Documentary,No tiene
movie,2016,123,"6,5",78542,IN,Comedy,Drama
movie,2009,114,"7,4",30781,IN,Action,Adventure
tvSeries,2010,60,"8,4",148764,IN,Crime,Drama
movie,2022,104,"7,2",3156,IN,Drama,No tiene
tvSeries,2010,88,"9,1",955232,IN,Crime,Drama
tvSeries,2021,30,"7,1",3805,IN,Comedy,Romance
tvSeries,2023,101,"7,3",7882,IN,Comedy,Drama
movie,2021,116,"7,5",5980,IN,Drama,No tiene
movie,2018,143,"6,8",494489,IN,Action,Adventure
movie,2011,125,"6,8",300272,IN,Comedy,Romance
movie,2011,88,"6,7",109265,IN,Action,Adventure
tvSeries,2009,22,"8,3",50544,IN,Comedy,Sport
movie,2022,115,"6,6",3887,IN,Adventure,Sci-Fi
movie,2021,121,7,6203,IN,Action,Drama
movie,2021,93,"7,3",5078,IN,Comedy,Drama
tvSeries,2022,60,"8,1",16836,IN,Comedy,Drama
movie,2021,142,"7,4",7723,IN,Drama,No tiene
tvMiniSeries,2022,174,"7,1",6632,IN,Mystery,Thriller
movie,2013,124,7,538805,IN,Action,Adventure
tvMiniSeries,2021,101,"7,4",10187,IN,Biography,Documentary
movie,2022,91,"6,9",40572,IN,Action,War
tvSeries,2022,332,"6,5",71648,IN,Drama,Horror
movie,2017,105,"7,5",294444,IN,Biography,Drama
movie,2022,129,"7,7",8629,IN,Drama,Thriller
tvSeries,2009,22,"8,6",159857,IN,Action,Animation
movie,2013,98,"6,8",79956,IN,Comedy,Romance
movie,2022,159,7,6587,IN,Comedy,Drama
tvSeries,2010,44,"8,6",106750,IN,Action,Crime
tvSeries,2022,50,"6,5",5077,IN,Drama,Romance
movie,2014,100,"7,7",372194,IN,Action,Adventure
movie,2021,80,"6,5",7434,IN,Action,Adventure
movie,2023,144,"7,6",4179,IN,Comedy,Drama
movie,2022,146,"6,9",7866,IN,Action,Drama
tvMiniSeries,2011,336,"7,6",22841,IN,Drama,No tiene
tvSeries,2009,30,"7,2",17385,IN,Comedy,Reality-TV
tvSeries,2010,45,"8,1",32596,IN,Action,Drama
tvSeries,2022,101,"7,2",16681,IN,Drama,Fantasy
tvSeries,2010,22,"8,5",80539,IN,Comedy,Drama
tvSeries,2010,45,"8,4",11058,IN,Comedy,Crime
tvSeries,2022,23,"8,7",4079,IN,Animation,Comedy
tvSeries,2010,28,"7,8",4643,IN,Comedy,No tiene
tvSeries,2010,60,"7,3",30696,IN,Action,Crime
tvSeries,2023,101,"7,2",12080,IN,Comedy,Drama
movie,2010,126,"8,5",5087,IN,Action,Comedy
movie,2010,152,"6,5",3346,IN,Action,Adventure
tvSeries,2010,60,"7,2",3752,IN,Comedy,Crime
movie,2011,91,"6,7",18147,IN,Drama,Romance
tvSeries,2022,24,"9,1",20254,IN,Action,Adventure
movie,2023,140,"6,9",3184,IN,Crime,Drama
movie,2022,160,"7,8",3086,IN,Drama,Sci-Fi
movie,2022,114,"7,1",69376,IN,Crime,Documentary
movie,2011,98,"6,9",459262,IN,Comedy,Crime
movie,2022,137,"7,5",11880,IN,Drama,Thriller
tvMiniSeries,2022,50,"8,3",5594,IN,Documentary,Sport
tvSeries,2022,49,"7,6",9935,IN,Crime,Drama
tvSeries,2021,70,"8,2",7922,IN,Drama,Romance
movie,2021,96,"7,3",5368,IN,Biography,Crime
movie,2009,82,"7,7",6801,IN,Documentary,No tiene
movie,2010,118,8,693156,IN,Biography,Drama
tvMiniSeries,2021,273,"7,1",3003,IN,Crime,Documentary
tvSeries,2022,50,"7,7",8666,IN,Drama,Romance
tvSeries,2011,28,"7,6",9714,IN,Comedy,Drama
movie,2021,83,"6,8",11974,IN,Animation,Fantasy
tvSeries,2022,45,"7,1",5611,IN,Drama,No tiene
movie,2021,164,"8,8",207716,IN,Crime,Drama
movie,2010,92,"7,3",7417,IN,Drama,No tiene
movie,2022,95,"7,7",14501,IN,Drama,No tiene
movie,2021,82,"6,6",5602,IN,Drama,No tiene
movie,2010,96,"6,7",82266,IN,Action,Comedy
movie,2010,118,"6,7",36525,IN,Horror,Mystery
movie,2022,129,"7,4",18766,IN,Comedy,Crime
tvSeries,2022,44,"7,5",11390,IN,Action,Crime
movie,2022,124,"7,5",31745,IN,Drama,Mystery
movie,2011,129,"7,4",467200,IN,Action,Adventure
tvSeries,2010,30,"8,1",15283,IN,Comedy,Drama
tvSeries,2022,30,"7,4",8275,IN,Comedy,No tiene
movie,2022,134,"8,5",5842,IN,Drama,No tiene
tvSeries,2010,60,"7,5",39718,IN,Crime,Drama
movie,2022,105,"6,7",12046,IN,Comedy,Romance
tvSeries,2022,22,"8,3",9263,IN,Animation,Sport
movie,2022,124,"8,4",3140,IN,Animation,Comedy
movie,2022,97,"6,7",44463,IN,Crime,Drama
movie,2022,127,"6,7",10370,IN,Drama,Thriller
tvMiniSeries,2021,312,8,10366,IN,Documentary,History
tvSeries,2010,58,"8,5",28387,IN,Drama,No tiene
movie,2009,155,"7,4",7041,IN,Action,Comedy
tvSeries,2022,33,"6,9",14470,IN,Comedy,Crime
movie,2011,135,"7,1",188799,IN,Drama,Sci-Fi
movie,2010,119,"7,7",72240,IN,Action,Crime
tvSeries,2023,101,"8,1",4604,IN,Drama,No tiene
tvSeries,2009,24,"7,9",26252,IN,Action,Adventure
tvSeries,2022,50,"8,4",3987,IN,Drama,Romance
movie,2010,105,"6,5",7487,IN,Comedy,Romance
movie,2010,106,"6,9",43367,IN,Crime,Drama
movie,2022,140,"7,6",26725,IN,Biography,Crime
movie,2023,144,"6,5",20439,IN,Action,Adventure
tvSeries,2010,60,"8,3",5212,IN,Comedy,Drama
movie,2022,173,"7,1",6914,IN,Adventure,Drama
movie,2012,118,"6,5",44872,IN,Drama,Fantasy
tvSeries,2021,60,"7,2",9223,IN,Crime,Drama
movie,2010,105,"7,2",93651,IN,Comedy,Drama
movie,2022,148,"8,3",96370,IN,Action,Adventure
tvSeries,2010,60,"7,5",4460,IN,Drama,No tiene
tvMiniSeries,2009,473,"9,1",41765,IN,Documentary,No tiene
tvSeries,2009,30,"8,2",16321,IN,Comedy,No tiene
movie,2010,162,"6,6",3908,IN,Comedy,Drama
movie,2011,131,"6,8",19854,IN,Action,Drama
movie,2021,90,"7,7",19549,IN,Animation,Comedy
movie,2023,124,"6,7",13957,IN,Comedy,Drama
movie,2022,119,"7,3",6433,IN,Drama,Romance
movie,2023,123,"7,8",5339,IN,Comedy,Drama
tvSeries,2009,90,"8,7",34770,IN,Crime,Drama
movie,2013,109,"6,6",458697,IN,Action,Drama
movie,2013,134,"7,8",475408,IN,Action,Biography
tvSeries,2022,54,"7,2",11932,IN,Crime,Drama
movie,2011,101,"6,5",20034,IN,Drama,Romance
movie,2022,126,"6,6",6726,IN,Drama,Thriller
movie,2017,123,"6,8",128887,IN,Action,Crime
movie,2022,122,"6,9",3261,IN,Drama,No tiene
tvSeries,2022,60,"6,7",6646,IN,Drama,No tiene
tvMiniSeries,2021,267,8,10112,IN,Biography,Crime
tvSeries,2022,47,"7,6",8539,IN,Drama,No tiene
movie,2010,94,"7,5",388006,IN,Biography,Drama
movie,2023,139,"7,3",8383,IN,Action,Drama
tvMiniSeries,2023,373,"6,6",39841,IN,Action,Crime
movie,2023,156,"6,7",9008,IN,Action,Adventure
tvMiniSeries,2023,353,"6,5",4050,IN,Drama,History
movie,2022,99,"6,8",19116,IN,Action,Drama
movie,2022,126,7,4826,IN,Drama,Thriller
tvSeries,2011,22,7,7069,IN,Action,Adventure
tvSeries,2022,30,7,17920,IN,Comedy,Drama
tvSeries,2023,50,"7,2",3062,IN,Crime,Drama
tvSeries,2022,53,"8,3",26608,IN,Comedy,Drama
tvSeries,2023,50,"7,2",10622,IN,Action,Crime
movie,2012,91,"6,5",116457,IN,Action,Crime
tvMiniSeries,2021,4,"7,3",3444,IN,Animation,Comedy
movie,2022,105,"7,5",3900,IN,Comedy,Drama
tvSeries,2022,36,"7,5",13425,IN,Action,Crime
tvMiniSeries,2022,127,"6,9",7757,IN,Crime,Documentary
tvSeries,2023,53,"6,5",8133,IN,Drama,Fantasy
tvSeries,2009,60,"8,2",104274,IN,Comedy,Drama
tvSeries,2022,27,"8,4",3622,IN,Animation,Comedy
movie,2011,92,"6,9",97897,IN,Drama,Romance
movie,2022,140,"8,2",37996,IN,Crime,Drama
tvSeries,2010,101,"7,6",36000,IN,Crime,Drama
tvSeries,2010,60,"7,4",14258,IN,Action,Crime
tvSeries,2010,30,"8,4",16901,IN,Animation,Comedy
tvSeries,2013,43,"6,5",109474,IN,Drama,Mystery
movie,2017,115,"6,7",3688,IN,Adventure,Drama
movie,2022,128,"7,9",4882,IN,Comedy,Crime
tvSeries,2023,30,"7,1",4502,IN,Action,Adventure
tvSeries,2022,60,"7,9",4322,IN,Crime,Drama
tvMiniSeries,2022,55,"7,3",4376,IN,Drama,Thriller
tvSeries,2022,300,7,26147,IN,Drama,Mystery
movie,2023,132,"7,7",8073,IN,Comedy,Drama
tvSeries,2023,47,"7,6",9624,IN,Action,Crime
movie,2010,93,"7,4",24108,IN,Biography,Documentary
movie,2022,130,"7,1",29829,IN,Action,Comedy
movie,2010,87,"7,5",28065,IN,Comedy,Drama
movie,2019,99,"6,7",190052,IN,Action,Comedy
movie,2012,138,"7,1",180295,IN,Drama,History
tvMiniSeries,2021,20,"8,6",10428,IN,Animation,Comedy
tvSeries,2011,22,"8,2",86599,IN,Animation,Comedy
movie,2011,155,"8,2",81803,IN,Comedy,Drama
movie,2011,107,7,158577,IN,Drama,Romance
movie,2011,113,"6,8",25105,IN,Drama,Family
movie,2022,135,"7,6",23455,IN,Crime,Drama
movie,2022,109,"6,6",3159,IN,Comedy,Drama
movie,2023,103,"6,8",12248,IN,Comedy,No tiene
tvSeries,2011,41,"7,7",156682,IN,Action,Drama
movie,2012,96,"6,9",109975,IN,Action,Drama
tvSeries,2023,33,8,48864,IN,Comedy,Drama
movie,2023,124,"7,4",10959,IN,Drama,History
